"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:e9e08d31a22e40a09c81d3e627d02d54,Brown City Uptown Cafe,4229 Main St,Brown City,MI,48416,,1575158400,1577836800,39,27,"[1,2,0,2,1,1,0,2,0,0,0,1,3,3,0,2,0,1,2,1,2,0,3,4,0,4,1,2,0,1,0]","{""261519711003"":5}",{},"{""US"":26}",14038,24.0,"{""<5"":0,""5-20"":16,""21-60"":10,""61-240"":10,"">240"":3}","{""Best Buy"":33,""Walmart"":24}","{""Walmart"":42,""Meijer"":40,""Sunoco"":35,""McDonald's"":34,""Kroger"":31,""Kohl's"":29,""Ace Hardware"":29,""Taco Bell"":28,""Subway"":26,""Foster Blue Water Oil"":26,""Rite Aid"":25,""Five Below"":24,""Dairy Queen"":24,""Dollar General"":24,""Sears Home Services"":21,""Mobil"":20,""Family Dollar Stores"":19,""Dunham's Sports"":18,""Dick's Sporting Goods"":16,""Arby's"":16}","[2,2,2,2,2,2,2,4,4,6,6,7,11,4,3,3,5,11,7,3,5,6,3,2]","{""Monday"":8,""Tuesday"":4,""Wednesday"":3,""Thursday"":8,""Friday"":6,""Saturday"":7,""Sunday"":3}","{""android"":15,""ios"":12}",US
sg:2126265086aa4c8695ab2ae9bfd78a0f,Go Calendars & Games,17370 Hall Rd Spc 188,Clinton Township,MI,48038,,1575158400,1577836800,2866,2387,"[59,36,41,31,40,91,108,60,34,47,44,52,87,145,83,64,79,42,78,117,154,149,199,41,42,211,183,171,124,192,62]","{""260992238002"":69,""260992241002"":53,""260992234002"":52,""260992239003"":50,""260992241001"":49,""260992240003"":39,""260992240002"":36,""260992242001"":30,""260992200013"":28,""260992240001"":24,""260992261002"":23,""260992425001"":23,""260992435002"":23,""260992425002"":21,""260992221021"":19,""260992407001"":18,""260992406003"":18,""260992252001"":18,""260992430002"":17,""260992244001"":17,""260992261001"":16,""260992246003"":16,""260992155001"":16,""260992440001"":16,""260992238003"":15,""260992238001"":15,""260992406002"":15,""260992211001"":14,""260992415001"":13,""260992270004"":13,""260992403002"":13,""260992264001"":13,""260992430001"":13,""260992330003"":13,""260992408002"":12,""260992218001"":12,""260992330002"":12,""260992330001"":12,""260992682001"":11,""260992251001"":11,""260992414002"":11,""260992407004"":11,""260992472002"":11,""260992160001"":11,""260992325002"":11,""260992300002"":11,""260992110003"":10,""260992155002"":10,""260992150003"":10,""260992145003"":10,""260992540001"":10,""260992244002"":10,""260992406004"":10,""260992152001"":10,""260992243001"":10,""260992325001"":9,""260992243002"":9,""260992239001"":9,""260992472003"":9,""260992408001"":9,""260992435001"":9,""260992152002"":9,""260992212001"":9,""260992153001"":9,""260992404001"":8,""260992270001"":8,""260992234001"":8,""260992302003"":8,""260992473004"":8,""260992306021"":8,""260992273002"":8,""260992242002"":8,""260992150001"":8,""260992221022"":8,""260992150002"":8,""260992246001"":8,""260992218002"":7,""260992180002"":7,""260992541001"":7,""260992545004"":7,""261635511003"":7,""260992418003"":7,""260992140001"":7,""260992472004"":7,""260992245001"":7,""260992242003"":7,""260992259002"":7,""260992473003"":7,""260992100002"":6,""260992244003"":6,""260992420002"":6,""260992403001"":6,""260992306011"":6,""260992400002"":6,""260992258004"":6,""261476450003"":6,""260992254002"":6,""260992254001"":6,""260992258003"":6,""260992302001"":6,""260992253001"":6,""260992304001"":6,""260992419002"":6,""260992246002"":6,""261476401001"":5,""260992200011"":5,""260992258002"":5,""260992120002"":5,""260992245002"":5,""260992473001"":5,""260992311001"":5,""260992180003"":5,""260992408003"":5}","{""260992241002"":93,""260992252002"":55,""260992425002"":55,""260992540001"":45,""260992302001"":27,""260992406004"":22,""260992234001"":22,""260992155002"":21,""261476501004"":19,""260992244003"":18,""260992238002"":18,""260992472001"":17,""260992309003"":14,""260992251002"":12,""260999820001"":12,""260992601001"":12,""260992258003"":12,""261251401001"":11,""260992615002"":10,""260992281001"":9,""260992311001"":9,""260992408002"":8,""260992420002"":8,""260992120001"":8,""261476440004"":7,""260992430001"":7,""260992302002"":7,""261251965001"":7,""260992319003"":7,""261635208001"":7,""260992211002"":6,""260992200013"":6,""260992440001"":6,""260992513001"":6,""260992611001"":6,""260992502003"":6,""260992476023"":6,""260992218001"":6,""260992273002"":6,""260999823001"":6,""261635172001"":6,""261635511001"":6,""260992110003"":6,""261635511002"":5,""260992228001"":5,""260992425001"":5,""260992251001"":5,""260992312001"":5,""261635506003"":5,""260992261002"":5}","{""US"":2367}",9030,21.0,"{""<5"":77,""5-20"":1240,""21-60"":957,""61-240"":527,"">240"":65}","{""T.J. Maxx"":10,""Starbucks"":9,""Macy's"":7,""Talbots"":6,""JCPenney"":5}","{""Target"":41,""McDonald's"":39,""Meijer"":39,""Starbucks"":36,""Kroger"":34,""Macy's"":27,""Kohl's"":26,""Taco Bell"":25,""CVS"":22,""Tim Hortons"":22,""JCPenney"":21,""Speedway"":19,""T.J. Maxx"":18,""Walmart"":18,""Costco Wholesale Corp."":17,""Tesla Motors"":17,""Michaels Stores"":15,""Dick's Sporting Goods"":15,""Panera Bread"":15,""Five Below"":15}","[30,3,2,0,0,0,2,7,36,97,173,264,346,389,499,497,511,505,420,398,375,267,116,58]","{""Monday"":485,""Tuesday"":270,""Wednesday"":159,""Thursday"":381,""Friday"":478,""Saturday"":618,""Sunday"":475}","{""android"":581,""ios"":1806}",US
sg:6e825c6db7b1428c8776da4f2db5bf2c,C MacNeill Book Dealer,3155 12 Mile Rd,Berkley,MI,48072,,1575158400,1577836800,76,68,"[0,0,1,0,5,1,1,1,2,0,3,5,2,5,5,0,0,3,2,7,12,5,5,2,0,2,2,0,1,1,3]",{},{},"{""US"":65}",6109,21.0,"{""<5"":0,""5-20"":37,""21-60"":28,""61-240"":6,"">240"":5}","{""Starbucks"":97,""Hollywood Markets"":25,""Bob's Big Boy"":20,""Tesla Motors"":9}","{""Meijer"":43,""Kroger"":40,""Target"":40,""CVS"":37,""Starbucks"":27,""Tesla Motors"":26,""Walgreens"":25,""Speedway"":23,""Costco Wholesale Corp."":22,""BP"":22,""The Home Depot"":22,""McDonald's"":21,""Michaels Stores"":20,""Kohl's"":18,""MJR Digital Cinemas"":16,""Dunham's Sports"":16,""GameStop"":16,""7-Eleven"":15,""Hollywood Markets"":15,""Emagine Entertainment"":15}","[0,0,0,0,0,0,1,1,2,2,1,9,29,27,12,17,8,9,6,3,5,4,2,2]","{""Monday"":8,""Tuesday"":6,""Wednesday"":6,""Thursday"":14,""Friday"":12,""Saturday"":18,""Sunday"":12}","{""android"":37,""ios"":31}",US
sg:b566bbbb2f0c47cda3d95f2260fbe309,Museum Of Contemporary Art Detroit,4001 W McNichols Rd,Detroit,MI,48221,,1575158400,1577836800,135,81,"[0,13,12,11,20,6,9,4,6,6,7,6,8,3,4,2,3,1,7,2,1,0,0,0,0,3,1,0,0,0,0]",{},{},"{""US"":81}",22951,11.0,"{""<5"":5,""5-20"":85,""21-60"":21,""61-240"":17,"">240"":7}","{""Things Remembered"":33,""Potbelly Sandwich Works"":9}","{""Subway"":46,""Kroger"":36,""Meijer"":35,""McDonald's"":29,""Starbucks"":26,""Target"":26,""Taco Bell"":22,""Planet Fitness"":19,""Five Below"":19,""BP"":18,""Tesla Motors"":18,""T.J. Maxx"":18,""Tim Hortons"":16,""Shell Oil"":16,""Kohl's"":15,""Speedway"":15,""JCPenney"":15,""Burger King"":15,""Wendy's"":15,""Hallmark Cards"":15}","[6,6,5,5,6,5,5,18,21,25,22,23,18,13,11,13,12,13,7,6,7,5,5,4]","{""Monday"":21,""Tuesday"":21,""Wednesday"":19,""Thursday"":36,""Friday"":17,""Saturday"":13,""Sunday"":8}","{""android"":26,""ios"":55}",US
sg:fb1a060d557d4885b1187b751182da11,Hero Time Comics,14432 Northline Rd,Southgate,MI,48195,,1575158400,1577836800,177,82,"[3,4,3,5,4,8,11,4,2,4,4,4,7,3,2,5,4,9,8,5,18,5,7,6,17,5,2,8,1,4,5]","{""261635816001"":6}",{},"{""US"":76}",7451,39.0,"{""<5"":6,""5-20"":61,""21-60"":34,""61-240"":50,"">240"":26}","{""Speedway"":25,""Walmart"":24,""Kroger"":14,""Kohl's"":13,""Dollar Tree"":13,""BJ's Wholesale Club"":9}","{""McDonald's"":47,""Meijer"":32,""Walmart"":30,""BP"":30,""Kroger"":29,""Taco Bell"":28,""Mobil"":24,""Tim Hortons"":22,""Subway"":21,""7-Eleven"":19,""Family Dollar Stores"":19,""Arby's"":19,""Wendy's"":18,""TCBY"":18,""CVS"":17,""Speedway"":16,""Applebee's"":15,""GameStop"":15,""Dollar Tree"":14,""Kohl's"":14}","[9,11,11,15,13,12,13,16,14,15,27,26,31,35,38,44,53,45,30,23,22,17,10,11]","{""Monday"":22,""Tuesday"":22,""Wednesday"":35,""Thursday"":21,""Friday"":22,""Saturday"":40,""Sunday"":15}","{""android"":57,""ios"":25}",US
sg:f428ee015c7f43dc8841a1435e816365,Coopersville Farm Museum,375 Main St,Coopersville,MI,49404,,1575158400,1577836800,169,103,"[1,6,9,3,1,14,22,1,0,8,3,0,4,15,6,0,14,5,3,2,0,0,0,4,1,3,28,10,2,1,3]","{""261390202002"":14,""261390202001"":8,""261390232001"":8,""261390201002"":6,""261390201001"":5,""261390214001"":5}","{""261390202001"":8,""261390202002"":7}","{""US"":101}",10749,46.0,"{""<5"":3,""5-20"":44,""21-60"":51,""61-240"":69,"">240"":2}","{""Meijer"":50,""Subway"":24,""McDonald's"":13,""Republic Services"":11,""Napa Auto Parts"":6,""Menard's"":6}","{""Meijer"":56,""Family Fare"":47,""McDonald's"":38,""Speedway"":30,""Subway"":27,""Taco Bell"":23,""Little Caesars"":23,""Arby's"":21,""Biggby Coffee"":20,""Wendy's"":20,""Tractor Supply Co."":19,""Rite Aid"":19,""Kohl's"":19,""CITGO"":19,""Dollar Tree"":18,""Target"":17,""Goodwill Industries"":15,""TGI Fridays"":15,""Sam's Club"":15,""Menard's"":14}","[0,0,0,1,0,1,1,3,8,10,25,19,22,21,18,18,13,45,51,34,26,8,1,1]","{""Monday"":7,""Tuesday"":38,""Wednesday"":12,""Thursday"":7,""Friday"":48,""Saturday"":47,""Sunday"":10}","{""android"":65,""ios"":38}",US
sg:c7e2e8540a2747e498d98893d0d6f9c5,Museum Of Art,525 S State St,Ann Arbor,MI,48109,,1575158400,1577836800,1003,562,"[22,64,88,63,89,52,21,31,68,68,72,48,41,50,21,32,29,32,19,17,4,11,6,2,0,12,9,10,9,2,11]","{""261614002003"":36,""261614002004"":25,""261614003002"":25,""261614003001"":25,""261614003003"":23,""261614022004"":19,""261614005004"":17,""261614005002"":13,""261614001001"":13,""261614002001"":12,""261614005003"":11,""261614005001"":11,""261614005005"":11,""261614002002"":7,""261614008002"":5,""261614036001"":5}","{""261614002004"":26,""261614002003"":6,""261614001001"":6}","{""US"":540}",2609,59.0,"{""<5"":10,""5-20"":188,""21-60"":329,""61-240"":384,"">240"":92}","{""Kohl's"":10,""CVS"":10,""MedPost Urgent Care"":8}","{""Starbucks"":29,""Buffalo Wild Wings"":18,""Target"":17,""Meijer"":16,""Kroger"":15,""McDonald's"":14,""Panera Bread"":13,""Speedway"":10,""Costco Wholesale Corp."":10,""CVS"":10,""Jimmy John's"":10,""Macy's"":9,""Subway"":9,""Potbelly Sandwich Works"":9,""IMAX"":9,""JCPenney"":8,""BP"":8,""Panda Express"":8,""Great Clips"":8,""Chipotle Mexican Grill"":8}","[18,9,7,5,4,6,20,50,71,118,199,249,263,264,295,284,223,152,92,70,72,64,46,33]","{""Monday"":171,""Tuesday"":198,""Wednesday"":167,""Thursday"":168,""Friday"":119,""Saturday"":86,""Sunday"":94}","{""android"":188,""ios"":374}",US
sg:21a619ab5ac041c0b196d68b6cd3c3a7,Victor Bakery,36 Victor St,Highland Park,MI,48203,,1575158400,1577836800,58,22,"[0,3,3,2,2,2,2,0,3,1,6,1,0,3,1,4,2,0,0,1,1,0,1,1,1,3,2,4,2,4,3]",{},{},"{""US"":19}",15290,44.5,"{""<5"":0,""5-20"":24,""21-60"":6,""61-240"":9,"">240"":19}",{},"{""Wendy's"":45,""BP"":42,""McDonald's"":36,""Dollar Tree"":34,""7-Eleven"":34,""Family Dollar Stores"":33,""Burger King"":32,""Meijer"":31,""Little Caesars"":30,""Mobil"":30,""Popeyes Louisiana Kitchen"":30,""Walmart"":29,""Taco Bell"":26,""AutoZone"":25,""Leo's Coney Island"":23,""Tim Hortons"":22,""Checkers Drive-In Restaurants"":22,""JCPenney"":21,""Walgreens"":20,""Subway"":20}","[14,12,14,15,15,15,12,10,11,11,10,6,8,12,12,7,4,5,6,10,9,13,13,14]","{""Monday"":15,""Tuesday"":10,""Wednesday"":9,""Thursday"":6,""Friday"":5,""Saturday"":10,""Sunday"":3}","{""android"":19,""ios"":0}",US
sg:8c8d7ba8987e4d748a12626805efe4d4,Edgewood Bakery,1617 Edgewood Ave SE,Grand Rapids,MI,49506,,1575158400,1577836800,29,19,"[1,2,0,1,1,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,2,2,6,3,0,1,1,1,0]",{},{},"{""US"":16}",8972,53.0,"{""<5"":0,""5-20"":8,""21-60"":8,""61-240"":8,"">240"":5}",{},"{""Family Fare"":37,""Meijer"":30,""McDonald's"":28,""Walgreens"":25,""Lowe's"":22,""Dollar General"":20,""Mobil"":19,""Wendy's"":16,""Red Lobster"":15,""CITGO"":15,""Jimmy John's"":15,""Advance Auto Parts"":15,""Culver's"":15,""Buffalo Wild Wings"":14,""Applebee's"":14,""Subway"":14,""Speedway"":14,""Michaels Stores"":14,""United States Postal Service (USPS)"":13,""BP"":13}","[5,5,5,5,5,5,5,3,4,3,3,3,6,7,4,4,5,4,5,6,7,6,5,5]","{""Monday"":8,""Tuesday"":2,""Wednesday"":8,""Thursday"":4,""Friday"":2,""Saturday"":3,""Sunday"":2}","{""android"":11,""ios"":8}",US
sg:8f78e3c8e15641248c8ce016c5e0dbd8,Lighthouse Direct Buy Showroom,16143 Wyoming St,Detroit,MI,48221,,1575158400,1577836800,138,85,"[0,2,1,5,1,2,3,4,6,5,3,3,3,8,4,3,5,5,2,3,4,6,2,8,1,4,8,11,9,8,9]","{""261635363005"":6,""261635361002"":5}",{},"{""US"":79}",5989,16.5,"{""<5"":2,""5-20"":71,""21-60"":28,""61-240"":23,"">240"":14}","{""Cinnabon"":25,""Fresenius Kidney Care"":20}","{""BP"":42,""Family Dollar Stores"":32,""CITGO"":25,""CVS"":24,""Subway"":23,""Meijer"":22,""McDonald's"":20,""Sunoco"":19,""Dollar Tree"":18,""Mobil"":17,""Wendy's"":16,""White Castle"":15,""Kroger"":15,""Dollar General"":14,""Little Caesars"":14,""Burger King"":13,""Tim Hortons"":13,""Popeyes Louisiana Kitchen"":12,""Rite Aid"":12,""Five Below"":11}","[14,10,11,10,6,6,5,6,8,6,7,15,16,21,19,30,27,22,17,13,13,12,16,13]","{""Monday"":19,""Tuesday"":28,""Wednesday"":14,""Thursday"":10,""Friday"":16,""Saturday"":28,""Sunday"":23}","{""android"":64,""ios"":21}",US
sg:fcdf758d167f4b37a71d52869d351d51,M3 Group,221 W Saginaw St,Lansing,MI,48933,,1575158400,1577836800,165,62,"[5,10,2,10,7,8,7,5,13,7,12,6,4,5,6,7,9,5,2,1,0,4,1,1,3,6,0,2,7,10,0]","{""260650007001"":5}",{},"{""US"":53}",6362,48.0,"{""<5"":6,""5-20"":53,""21-60"":31,""61-240"":48,"">240"":27}","{""Fastenal"":33,""Meijer"":25,""Nike"":17,""Culver's"":16,""Einstein Brothers"":14}","{""Speedway"":30,""Meijer"":30,""Einstein Brothers"":24,""Quality Dairy"":19,""Kroger"":17,""McDonald's"":15,""Burger King"":15,""Biggby Coffee"":11,""Taco Bell"":11,""Los Tres Amigos"":10,""Big Lots Stores"":10,""LensCrafters"":9,""Boost Mobile"":9,""Sunoco"":9,""Subway"":9,""Goodwill Industries"":9,""Culver's"":9,""Family Dollar Stores"":8,""American Eagle Outfitters"":8,""Arby's"":8}","[26,19,21,17,20,20,19,20,22,27,26,20,23,25,23,19,20,21,21,35,42,39,27,25]","{""Monday"":37,""Tuesday"":19,""Wednesday"":30,""Thursday"":21,""Friday"":13,""Saturday"":18,""Sunday"":27}","{""android"":38,""ios"":24}",US
sg:a3bcc3595db54726aa57fb3fd6c57503,Avid Marketing Alliance,1167 Madison Ave SE,Grand Rapids,MI,49507,,1575158400,1577836800,296,201,"[7,4,8,7,8,27,15,8,9,8,6,12,19,22,3,7,15,13,8,20,14,3,6,5,5,9,6,4,4,8,6]","{""260810031003"":8,""260810031002"":7,""260810028001"":5,""260810035001"":5,""260810036001"":5}","{""260810118031"":6,""260810115003"":5}","{""US"":180}",4045,26.0,"{""<5"":6,""5-20"":121,""21-60"":90,""61-240"":63,"">240"":16}","{""Boys & Girls Clubs of America"":14,""Hyatt Place"":12,""McDonald's"":11,""Yankee Candle"":7,""Dollar Tree"":7,""Subway"":7,""Sam's Club"":6}","{""Meijer"":48,""Speedway"":34,""McDonald's"":32,""Dollar General"":26,""Family Dollar Stores"":24,""Walgreens"":21,""Dollar Tree"":19,""Mobil"":17,""TGI Fridays"":16,""Celebration! Cinema"":16,""BP"":16,""Wendy's"":15,""Subway"":15,""Biggby Coffee"":14,""Walmart"":14,""Family Fare"":13,""JCPenney"":13,""Taco Bell"":13,""AutoZone"":12,""CITGO"":12}","[10,8,8,6,5,8,7,8,12,17,28,41,40,46,42,47,52,55,42,31,35,26,18,15]","{""Monday"":32,""Tuesday"":42,""Wednesday"":31,""Thursday"":37,""Friday"":72,""Saturday"":57,""Sunday"":25}","{""android"":121,""ios"":80}",US
sg:3820b98d8f914cb9a7b11823a9689615,Bam,2612 Crossing Cir,Traverse City,MI,49684,,1575158400,1577836800,818,652,"[10,12,13,9,19,18,40,36,16,20,20,27,26,44,34,27,31,24,31,17,49,41,56,36,5,29,31,28,28,22,19]","{""260555506004"":25,""260555513002"":17,""260555506002"":17,""260555504001"":15,""260555501011"":15,""260555501012"":12,""260555504002"":12,""260555508001"":11,""260555507001"":10,""260555507004"":10,""260555506001"":10,""260555502001"":9,""260899706003"":9,""260555506003"":9,""260555503002"":8,""260555507002"":8,""260555509003"":8,""260555508002"":8,""260555505004"":7,""260555507003"":7,""260555515001"":7,""260555514002"":6,""260899706002"":6,""261653802001"":6,""260555505003"":6,""260290008001"":6,""260555502003"":6,""260899705002"":6,""260190001001"":5,""260555511002"":5,""260190001004"":5,""261653801003"":5,""260555510004"":5,""260319603004"":5,""260799503002"":5,""260555501021"":5,""260555504003"":5}","{""260555511002"":21,""260555514001"":16,""260555506002"":14,""260555510001"":11,""260555513002"":10,""260555507004"":8,""260555514002"":8,""260555515001"":8,""260555512001"":7,""260555514004"":7,""260555515003"":5,""260555511003"":5}","{""US"":650}",17022,27.5,"{""<5"":9,""5-20"":243,""21-60"":399,""61-240"":144,"">240"":23}","{""Target"":20,""Meijer"":12,""Sport Clips"":10,""Lowe's"":9,""Staples"":8,""Subway"":7,""Hobby Lobby Stores"":7,""Taco Bell"":7,""The Home Depot"":6,""Mobil"":6,""Walmart"":5,""Speedway"":5}","{""Meijer"":68,""Target"":46,""Walmart"":28,""McDonald's"":27,""Burger King"":26,""Kohl's"":26,""IMAX"":25,""Speedway"":22,""Costco Wholesale Corp."":22,""Shell Oil"":21,""T.J. Maxx"":20,""Hobby Lobby Stores"":19,""PetSmart"":19,""Subway"":19,""Walgreens"":19,""Michaels Stores"":19,""Family Fare"":18,""Sam's Club"":18,""Culver's"":17,""Staples"":17}","[7,4,6,5,7,10,15,19,29,62,88,119,125,146,171,177,158,149,102,9,11,9,5,7]","{""Monday"":132,""Tuesday"":119,""Wednesday"":58,""Thursday"":106,""Friday"":92,""Saturday"":162,""Sunday"":149}","{""android"":263,""ios"":390}",US
sg:3ea66f107e574710b997eda4cce04bbe,Vienna Pastry Shop & Bakery,205 Columbus Ave,Bay City,MI,48708,,1575158400,1577836800,127,28,"[0,5,1,5,1,11,8,7,5,5,10,6,5,1,3,7,5,1,1,6,7,6,4,2,1,1,3,3,4,3,0]",{},{},"{""US"":26}",8421,26.0,"{""<5"":3,""5-20"":46,""21-60"":35,""61-240"":39,"">240"":4}","{""Two Men And A Truck"":50,""Speedway"":25}","{""Meijer"":52,""Speedway"":44,""Taco Bell"":30,""Dollar General"":30,""Kroger"":29,""Two Men And A Truck"":29,""Rite Aid"":27,""7-Eleven"":26,""Walmart"":25,""McDonald's"":25,""Covenant HealthCare"":25,""The Home Depot"":24,""Applebee's"":23,""Menard's"":20,""Forward"":18,""Tractor Supply Co."":17,""KFC"":16,""Dollar Tree"":15,""Foster Blue Water Oil"":14,""Sam's Club"":14}","[4,2,2,3,4,4,9,9,10,12,12,13,15,15,14,13,12,10,17,13,16,14,17,13]","{""Monday"":23,""Tuesday"":13,""Wednesday"":17,""Thursday"":9,""Friday"":25,""Saturday"":20,""Sunday"":20}","{""android"":24,""ios"":0}",US
sg:11debe1d9c364befad070cbcc37996d2,State of Comics,577 Forest Ave,Plymouth,MI,48170,,1575158400,1577836800,40,40,"[0,1,1,0,1,0,1,1,0,0,1,1,2,5,2,3,0,1,3,1,1,0,3,2,0,1,1,1,3,2,2]",{},{},"{""US"":40}",5095,14.0,"{""<5"":1,""5-20"":25,""21-60"":6,""61-240"":8,"">240"":0}","{""CVS"":99,""Planet Fitness"":19}","{""Target"":55,""Starbucks"":43,""Kroger"":35,""CVS"":35,""McDonald's"":33,""Costco Wholesale Corp."":26,""Dick's Sporting Goods"":25,""The Home Depot"":25,""Lord and Taylor"":25,""Meijer"":24,""Panera Bread"":23,""Speedway"":23,""Michaels Stores"":23,""Emagine Entertainment"":22,""Tim Hortons"":22,""IMAX"":22,""Five Below"":21,""Kohl's"":20,""Jet's Pizza"":20,""JCPenney"":18}","[0,0,0,0,0,0,0,0,0,0,1,3,7,5,5,6,2,4,7,7,7,7,3,0]","{""Monday"":9,""Tuesday"":5,""Wednesday"":2,""Thursday"":6,""Friday"":4,""Saturday"":8,""Sunday"":6}","{""android"":10,""ios"":30}",US
sg:12bb6b9a1294475c8434f2554a0e59dc,American Museum Of History Palis Institute,12406 Windsor Beach Dr,Fenton,MI,48430,,1575158400,1577836800,41,13,"[2,0,0,0,2,1,2,0,3,2,3,1,0,0,1,0,2,2,0,0,1,1,0,4,4,4,4,1,1,0,0]",{},{},"{""US"":13}",5371,60.0,"{""<5"":0,""5-20"":6,""21-60"":15,""61-240"":15,"">240"":5}","{""The Home Depot"":32}","{""Kohl's"":42,""Leo's Coney Island"":38,""Menard's"":37,""Target"":36,""Starbucks"":29,""Speedway"":29,""Sam's Club"":27,""Walmart"":25,""McDonald's"":24,""Shell Oil"":24,""Andiamo"":23,""Boston's Restaurant & Sports Bar"":23,""Culver's"":22,""Meijer"":22,""AutoZone"":21,""Macy's"":21,""T.J. Maxx"":20,""GameStop"":20,""Costco Wholesale Corp."":19,""The Home Depot"":18}","[6,6,5,6,6,6,5,6,5,2,3,3,4,5,6,7,5,4,5,7,8,4,6,7]","{""Monday"":3,""Tuesday"":8,""Wednesday"":9,""Thursday"":7,""Friday"":5,""Saturday"":4,""Sunday"":5}","{""android"":0,""ios"":11}",US
sg:bfd83eb13d49405793b3e63841d67dfc,A B Publishing,3039 S Bagley Rd,Ithaca,MI,48847,,1575158400,1577836800,21,17,"[1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,0,1,1,2,3,0,0,0,0,0]",{},{},"{""US"":17}",37054,26.0,"{""<5"":1,""5-20"":8,""21-60"":4,""61-240"":8,"">240"":0}",{},"{""Walmart"":55,""Meijer"":52,""Dollar General"":41,""McDonald's"":33,""Sunoco"":28,""Goodwill Industries"":27,""Taco Bell"":24,""Rite Aid"":22,""Pilot Flying J"":22,""Biggby Coffee"":18,""WinCo Foods"":17,""Dollar Tree"":17,""Menard's"":17,""Love's Travel Stops and Country Stores"":16,""Panda Express"":16,""Big Lots Stores"":16,""Mobil"":16,""AutoZone"":16,""Speedway"":16,""Chevron"":14}","[0,0,0,0,0,0,0,2,1,3,1,1,2,3,3,8,8,5,2,1,0,0,0,0]","{""Monday"":3,""Tuesday"":4,""Wednesday"":2,""Thursday"":5,""Friday"":4,""Saturday"":1,""Sunday"":2}","{""android"":15,""ios"":0}",US
sg:5ab8cb82f0fb42bf970c9016b7447337,Greenmead Historical Museum And Village,20501 Newburgh Rd,Livonia,MI,48152,,1575158400,1577836800,79,42,"[5,2,2,1,2,5,18,4,0,1,1,1,4,6,2,1,0,3,1,2,2,2,1,1,1,1,1,4,1,3,1]",{},{},"{""US"":41}",11957,42.0,"{""<5"":1,""5-20"":30,""21-60"":17,""61-240"":31,"">240"":0}","{""Walgreens"":98,""Starbucks"":7}","{""McDonald's"":38,""Costco Wholesale Corp."":34,""Kroger"":33,""Target"":33,""Tim Hortons"":28,""Meijer"":27,""Starbucks"":26,""CVS"":26,""Speedway"":24,""The Home Depot"":24,""Wendy's"":24,""Kohl's"":22,""Dollar Tree"":20,""Walgreens"":19,""Taco Bell"":18,""Rite Aid"":18,""7-Eleven"":16,""Marriott Hotels"":16,""Sunoco"":15,""Michaels Stores"":14}","[0,0,1,0,0,0,0,1,0,3,7,8,8,10,15,24,16,13,12,14,15,10,3,2]","{""Monday"":6,""Tuesday"":5,""Wednesday"":6,""Thursday"":5,""Friday"":12,""Saturday"":31,""Sunday"":14}","{""android"":21,""ios"":21}",US
sg:67221bf313414105bcc92570b699fa52,Ramirez Bakery,130 E Lakewood Blvd,Holland,MI,49424,,1575158400,1577836800,164,95,"[1,3,5,5,4,5,10,3,6,3,5,7,8,2,4,5,4,2,3,7,4,5,7,2,0,5,12,10,4,11,12]","{""261390231004"":7}",{},"{""US"":87}",4928,18.5,"{""<5"":3,""5-20"":85,""21-60"":31,""61-240"":36,"">240"":9}","{""Walmart"":41,""McDonald's"":22,""TGI Fridays"":17,""J&H"":14,""Meijer"":14,""Art Van Furniture"":9,""State Farm"":9}","{""Meijer"":50,""J&H"":49,""Speedway"":38,""McDonald's"":37,""Walmart"":37,""Family Fare"":28,""Mobil"":26,""Tim Hortons"":24,""Walgreens"":22,""Kohl's"":22,""Sam's Club"":22,""Dollar General"":21,""TGI Fridays"":21,""Target"":19,""Wendy's"":19,""Menard's"":19,""T.J. Maxx"":18,""Taco Bell"":17,""PetSmart"":16,""Burlington Coat Factory"":15}","[0,0,0,0,0,0,6,6,11,15,22,29,31,23,28,41,43,26,15,13,8,6,1,0]","{""Monday"":29,""Tuesday"":26,""Wednesday"":12,""Thursday"":19,""Friday"":32,""Saturday"":29,""Sunday"":17}","{""android"":62,""ios"":33}",US
